48123002,Contusion of wrist (disorder)
48130008,Hypogonadism (disorder)
48134004,Mycobacterium aurum (organism)
48145001,Obstruction of Eustachian tube (disorder)
48146000,Diastolic hypertension (disorder)
48165008,Myoglobinuria (finding)
48167000,Amnesia (finding)
48188009,Azoospermia (finding)
48194001,Pregnancy-induced hypertension (disorder)
48204000,"Spontaneous unassisted delivery, medical personnel present (procedure)"
48210000,Lumbosacral spondylosis without myelopathy (disorder)
48230001,First degree uterine prolapse (disorder)
48245008,Bacterial arthritis (disorder)
48247000,Postcoital period (finding)
48263008,Eating (observable entity)
48273005,Aneurysm of popliteal artery (disorder)
48277006,Impetigo (disorder)
48294008,Solomon Islanders (ethnic group)
48309007,"Pedophilia, nonexclusive type (disorder)"
48311003,Veteran's administration hospital (environment)
48317004,Brucella suis (organism)
48325002,Hyperalimentation formula for peritonitis (finding)
48334007,Congenital dislocation of hip (disorder)
48338005,Structure of right colic flexure (body structure)
48340000,Incontinence (finding)
48341001,Iridium-192 (substance)
48345005,Superior vena cava structure (body structure)
48367006,Structure of urinary bladder cavity (body structure)
48375000,Seminole (ethnic group)
48387007,Incision of trachea (procedure)
48405002,Structure of body of tenth thoracic vertebra (body structure)
48409008,Respiratory crackles (finding)
48428001,Cardiovascular monitoring (regime/therapy)
48434008,Atheroma (morphologic abnormality)
48440001,Arthritis due to gout (disorder)
48450000,Radiography of head (procedure)
48469005,Cytologic material (specimen)
48475001,Disorder of diaphragm (disorder)
48477009,Lip structure (body structure)
48499001,Increased body mass index (finding)
48500005,Delusional disorder (disorder)
48501009,Alteration in nutrition: potential for more than body requirements (finding)
48517003,Pepsin A (substance)
48522003,Spinal cord disorder (disorder)
48531003,Achalasia (finding)
48532005,Muscle strain (disorder)
48535007,Bone structure of first rib (body structure)
48540004,Patent blue V sodium salt stain (substance)
48544008,Structure of right lower quadrant of abdomen (body structure)
48552006,Hypertension secondary to renal disease complicating AND/OR reason for care during pregnancy (disorder)
48603004,Product containing warfarin (medicinal product)
48606007,Drug resistance to insulin (disorder)
48611009,Darier disease (disorder)
48631008,Pyonephrosis (disorder)
48661000,Peritonitis (disorder)
48679001,Bogobos (ethnic group)
48694002,Anxiety (finding)
48698004,Product containing calcium channel blocker (product)
48713002,Amyloid nephropathy (disorder)
48721008,Quadriplegic cerebral palsy (disorder)
48723006,Male hypogonadism (disorder)
48724000,Mitral valve regurgitation (disorder)
48761009,Motor behavior (observable entity)
48782003,Delivery normal (finding)
48796009,Congenital nephrotic syndrome (disorder)
48813009,Lymphocytopenia (disorder)
48835001,Esophagogastric fundoplasty (procedure)
48851009,Impaired tissue integrity (finding)
48867003,Bradycardia (finding)
48880000,Postcoital bleeding (finding)
48895003,Indium-113m (substance)
48906005,"Breech presentation, double footling (finding)"
48918001,Structure of facial lymph node (body structure)
48926009,Pain in spine (finding)
48947008,Abnormal tooth attrition (finding)
48988008,Alprostadil (substance)
49011004,Internal injury of abdominal organ (disorder)
49049000,Parkinson's disease (disorder)
49076000,Knee joint structure (body structure)
49082002,Structure of small cardiac vein (body structure)
49084001,Dermatitis caused by radiation (disorder)
49120005,Retroperitoneal fibrosis (disorder)
49130001,Disorder of external ear (disorder)
49139000,70 gram fat diet (finding)
49168004,Complete breech presentation (finding)
49176002,Arteriosclerotic gangrene (disorder)
49198006,Torsion of spermatic cord (disorder)
49202008,Gilbertese (ethnic group)
49209004,Subtotal gastrectomy (procedure)
49215004,Struck by building collapse (event)
49218002,Hip pain (finding)
49220004,Hypertensive renal failure (disorder)
49232000,Chronic peptic ulcer with hemorrhage (disorder)
49252004,Otitic barotrauma (disorder)
49263001,Spermatocele (disorder)
49273004,Laparoscopy with removal of adnexal structures (procedure)
49330006,Structure of deciduous mandibular left second molar tooth (body structure)
49346003,Closed fracture of orbital floor (blow-out) (disorder)
49359006,Brother-brother sex play (finding)
49370004,Lateral (qualifier value)
49388007,Sprain of foot (disorder)
49394004,Structure of superior mesenteric lymph node (body structure)
49400002,Intervertebral disc structure of fourth cervical vertebra (body structure)
49408009,Male sterility (finding)
49436004,Atrial fibrillation (disorder)
49445003,Genus Hantavirus (organism)
49453006,Cerebral herniation (disorder)
49455004,Polyneuropathy due to diabetes mellitus (disorder)
49460000,Soft palate structure (body structure)
49468007,Depressed bipolar I disorder (disorder)
49472006,Megaloblastic anemia due to vitamin B>12< deficiency (disorder)
49496001,Double ureter (disorder)
49509003,Operation on lymphatic structure (procedure)
49512000,Depressed bipolar I disorder in partial remission (disorder)
49526009,Presbycusis (disorder)
49530007,Afferent (qualifier value)
49534003,Congenital atresia of ureter (disorder)
49557009,Pontine structure (body structure)
49561003,Rupture of gravid uterus before onset of labor (disorder)
49563000,Periorbital edema (disorder)
49564006,"Panic disorder with agoraphobia, mild agoraphobic avoidance AND moderate panic attacks (disorder)"
49567004,Coitus intramenstrous (finding)
49584005,Acute cor pulmonale (disorder)
49601007,Disorder of cardiovascular system (disorder)
49608001,Irregular (qualifier value)
49650001,Dysuria (finding)
49687009,Coriphosphine stain (substance)
49699002,Rheumatic disease of tricuspid valve (disorder)
49703004,Coitus reservatus (finding)
49706007,Neonatal acne (disorder)
49708008,Anemia of chronic renal failure (disorder)
49710005,Sinus bradycardia (disorder)
49723003,Intussusception of intestine (disorder)
49727002,Cough (finding)
49730009,"Postoperative follow-up, anesthesia (procedure)"
49746001,Engorgement of breasts (finding)
49755003,Morphologically abnormal structure (morphologic abnormality)
49765009,Hyperpigmentation of skin (disorder)
49795001,Total pneumonectomy (procedure)
49808004,Old-age (finding)
49841001,Third ventricle structure (body structure)
49848007,Structure of myocardium of left ventricle (body structure)
49852007,Structure of median cubital vein (body structure)
49872002,Virus (organism)
49878003,Gleason grade score 2 out of 10 (finding)
49882001,Viral exanthem (disorder)
49883006,Candidiasis of skin (disorder)
49915006,Tricuspid valve stenosis (disorder)
49916007,Chronic duodenal ulcer with perforation (disorder)
49918008,Plasmodium knowlesi (organism)
49919000,Home safety education (procedure)
49923008,Syphilis of tendon (disorder)
49967005,Structure of third sacral vertebra (body structure)
49978002,Preparation of written report for lawyer (procedure)
49998007,Sufentanil (substance)
50016007,Structure of costal cartilage (body structure)
50018008,Left coronary artery structure (body structure)
50026000,Organic anxiety disorder caused by psychoactive substance (disorder)
50043002,Disorder of respiratory system (disorder)
50048006,At increased risk for deficient fluid volume (finding)
50049003,Urostomy management and care (regime/therapy)
50060007,Structure of body of second thoracic vertebra (body structure)
50062004,Fuchsin basic stain (substance)
50063009,Femoral hernia (disorder)
50084004,Battery (event)
50112006,Retrograde ejaculation (finding)
50121007,"Eye glasses, device (physical object)"
50127006,Tibialis tendinitis (disorder)
50136005,Salmonella Typhimurium (organism)
50172003,Lumbar spinal fusion (procedure)
50177009,Body temperature above reference range (finding)
50193000,Structure of intermediate external iliac lymph node (body structure)
50216001,Replacement of mitral valve with tissue graft (procedure)
50219008,Hoarse (finding)
50228009,Contusion of ear (disorder)
50239007,Wandering (finding)
50255000,Genus Francisella (organism)
50269000,Staphylococcus aureus ss. anaerobius (organism)
50299009,Paraphilia (disorder)
50318003,Product containing progesterone (medicinal product)
50325005,Alcoholic fatty liver (disorder)
50333006,"Autopsy, gross examination, macerated stillborn (procedure)"
50360004,Reading (observable entity)
50384007,Mumps virus (organism)
50397009,Closed fracture of distal end of ulna (disorder)
50403003,Structure of cortex of kidney (body structure)
50405005,Senoi (ethnic group)
50408007,Structure of left pulmonary artery (body structure)
50415004,Moderate pain (finding)
50417007,Lower respiratory tract infection (disorder)
50438001,Peripheral vertigo (disorder)
50442003,Palindromic rheumatism (disorder)
50445001,Mastoidectomy (procedure)
50448004,Fracture of vertebral column (disorder)
50465008,Hernia repair (procedure)
50471002,Zika virus (organism)
50485007,Low tension glaucoma (disorder)
50490005,Hypertensive encephalopathy (disorder)
50519007,Structure of right upper quadrant of abdomen (body structure)
50528008,Syphilis of bone (disorder)
50536004,Structure of umbilical artery (body structure)
50563003,Seborrheic dermatitis (disorder)
50570003,Aneurysm of coronary vessels (disorder)
50581000,Goodpasture's syndrome (disorder)
50582007,Hemiplegia (disorder)
50583002,Administration of vaccine product containing only Mumps orthorubulavirus antigen (procedure)
50590007,Trephine biopsy (procedure)
50593009,Casein (substance)
50607009,Singular (qualifier value)
50620007,Autonomic neuropathy due to diabetes mellitus (disorder)
50633001,Normal female sexual function (finding)
50672002,Hafnium (substance)
50676004,"Implantation of cochlear prosthetic device, multiple channels (procedure)"
50697003,Administration of general anesthetic (procedure)
50711007,Viral hepatitis type C (disorder)
50715003,Pure red cell aplasia (disorder)
50723001,Blood pressure taking education (procedure)
50755001,Structure of scalenus anterior muscle (body structure)
50792001,Corneal erosion (disorder)
50793006,Crushing injury of hand (disorder)
50800009,Thoracic spinal cord structure (body structure)
50807007,Femoral-popliteal artery bypass graft with vein (procedure)
50808002,Atheroma of artery (disorder)
50818007,Painful ejaculation (finding)
50821009,Arterial retinal branch occlusion (disorder)
50829006,Basic learning problem (finding)
50849002,Emergency room admission (procedure)
50882004,Traumatic ulcer of oral mucosa (disorder)
50916005,Fibrosing adenosis (morphologic abnormality)
50920009,Myocarditis (disorder)
50921008,Periarthritis (disorder)
50923006,Leukoplakia of cervix (disorder)
50960005,Hemorrhage (morphologic abnormality)
50970007,Acute gonorrhea of upper genitourinary tract (disorder)
50983008,"Panic disorder with agoraphobia, mild agoraphobic avoidance AND panic attacks in partial remission (disorder)"
51002006,Diabetes mellitus associated with pancreatic disease (disorder)
51030006,Cellulitis of lip (disorder)
51036000,Acute appendicitis with peritoneal abscess (disorder)
51037009,Fracture of patella (disorder)
51044000,After-cataract not obscuring vision following extraction of cataract (disorder)
51070004,Varicocele (disorder)
51089004,Birthmark (disorder)
51098001,Skin structure of cavity of concha (body structure)
51114001,Arterial structure (body structure)
51159009,Structure of teres minor muscle (body structure)
51185008,Thoracic structure (body structure)
51197009,Stomach cramps (finding)
51204001,Zygomatic arch structure (body structure)
51221005,Chronic contact dermatitis (disorder)
51226000,Round hole of retina without detachment (disorder)
51239001,Sexual masochism (disorder)
51241000,Control of hemorrhage (procedure)
51249003,Structure of inferior left pulmonary vein (body structure)
51274000,Atherosclerosis of arteries of the extremities (disorder)
51282000,Bone structure of spine (body structure)
51283005,Palatine bone structure (body structure)
51292008,Hepatorenal syndrome (disorder)
